"","condition","ID","block","Pr_corr_sub"
"1956",3,"320",6,0.555555555555556
"1957",3,"320",7,0.148148148148148
"1958",3,"320",8,0.222222222222222
"1959",3,"320",9,0.37037037037037
"1960",3,"320",10,0.296296296296296
"1961",3,"324",1,0.148148148148148
"1962",3,"324",2,0.333333333333333
"1963",3,"324",3,0.333333333333333
"1964",3,"324",4,0.333333333333333
"1965",3,"324",5,0.222222222222222
"1966",3,"324",6,0.222222222222222
"1967",3,"324",7,0.259259259259259
"1968",3,"324",8,0.481481481481481
"1969",3,"324",9,0.703703703703704
"1970",3,"324",10,0.666666666666667
"1971",3,"328",1,0.296296296296296
"1972",3,"328",2,0.185185185185185
"1973",3,"328",3,0.333333333333333
"1974",3,"328",4,0.333333333333333
"1975",3,"328",5,0.259259259259259
"1976",3,"328",6,0.259259259259259
"1977",3,"328",7,0.333333333333333
"1978",3,"328",8,0.481481481481481
"1979",3,"328",9,0.333333333333333
"1980",3,"328",10,0.222222222222222
"1981",3,"332",1,0.666666666666667
"1982",3,"332",2,0.703703703703704
"1983",3,"332",3,0.666666666666667
"1984",3,"332",4,0.555555555555556
"1985",3,"332",5,0.62962962962963
"1986",3,"332",6,0.740740740740741
"1987",3,"332",7,0.740740740740741
"1988",3,"332",8,0.740740740740741
"1989",3,"332",9,0.666666666666667
"1990",3,"332",10,0.666666666666667
"1991",3,"336",1,0.259259259259259
"1992",3,"336",2,0.222222222222222
"1993",3,"336",3,0.222222222222222
"1994",3,"336",4,0.296296296296296
"1995",3,"336",5,0.407407407407407
"1996",3,"336",6,0.111111111111111
"1997",3,"336",7,0.296296296296296
"1998",3,"336",8,0.481481481481481
"1999",3,"336",9,0.444444444444444
"2000",3,"336",10,0.333333333333333
"2001",3,"340",1,0.592592592592593
"2002",3,"340",2,0.444444444444444
"2003",3,"340",3,0.740740740740741
"2004",3,"340",4,0.777777777777778
"2005",3,"340",5,0.592592592592593
"2006",3,"340",6,0.777777777777778
"2007",3,"340",7,0.888888888888889
"2008",3,"340",8,0.481481481481481
"2009",3,"340",9,0.666666666666667
"2010",3,"340",10,0.703703703703704
"2011",3,"344",1,0.481481481481481
"2012",3,"344",2,0.259259259259259
"2013",3,"344",3,0.555555555555556
"2014",3,"344",4,0.259259259259259
"2015",3,"344",5,0.518518518518518
"2016",3,"344",6,0.518518518518518
"2017",3,"344",7,0.407407407407407
"2018",3,"344",8,0.555555555555556
"2019",3,"344",9,0.703703703703704
"2020",3,"344",10,0.703703703703704
"2021",3,"348",1,0.296296296296296
"2022",3,"348",2,0.185185185185185
"2023",3,"348",3,0.37037037037037
"2024",3,"348",4,0.333333333333333
"2025",3,"348",5,0.592592592592593
"2026",3,"348",6,0.37037037037037
"2027",3,"348",7,0.518518518518518
"2028",3,"348",8,0.37037037037037
"2029",3,"348",9,0.555555555555556
"2030",3,"348",10,0.555555555555556
"2031",3,"35",1,0.37037037037037
"2032",3,"35",2,0.592592592592593
"2033",3,"35",3,0.444444444444444
"2034",3,"35",4,0.518518518518518
"2035",3,"35",5,0.62962962962963
"2036",3,"35",6,0.481481481481481
"2037",3,"35",7,0.592592592592593
"2038",3,"35",8,0.555555555555556
"2039",3,"35",9,0.333333333333333
"2040",3,"35",10,0.592592592592593
"2041",3,"352",1,0.555555555555556
"2042",3,"352",2,0.592592592592593
"2043",3,"352",3,0.481481481481481
"2044",3,"352",4,0.296296296296296
"2045",3,"352",5,0.333333333333333
"2046",3,"352",6,0.518518518518518
"2047",3,"352",7,0.592592592592593
"2048",3,"352",8,0.407407407407407
"2049",3,"352",9,0.555555555555556
"2050",3,"352",10,0.518518518518518
"2051",3,"356",1,0.407407407407407
"2052",3,"356",2,0.333333333333333
"2053",3,"356",3,0.148148148148148
"2054",3,"356",4,0.481481481481481
"2055",3,"356",5,0.444444444444444
"2056",3,"356",6,0.37037037037037
"2057",3,"356",7,0.444444444444444
"2058",3,"356",8,0.296296296296296
"2059",3,"356",9,0.37037037037037
"2060",3,"356",10,0.296296296296296
"2061",3,"360",1,0.37037037037037
"2062",3,"360",2,0.185185185185185
"2063",3,"360",3,0.481481481481481
"2064",3,"360",4,0.296296296296296
"2065",3,"360",5,0.333333333333333
"2066",3,"360",6,0.666666666666667
"2067",3,"360",7,0.37037037037037
"2068",3,"360",8,0.518518518518518
"2069",3,"360",9,0.333333333333333
"2070",3,"360",10,0.259259259259259
"2071",3,"364",1,0.407407407407407
"2072",3,"364",2,0.37037037037037
"2073",3,"364",3,0.296296296296296
"2074",3,"364",4,0.296296296296296
"2075",3,"364",5,0.333333333333333
"2076",3,"364",6,0.222222222222222
"2077",3,"364",7,0.37037037037037
"2078",3,"364",8,0.37037037037037
"2079",3,"364",9,0.555555555555556
"2080",3,"364",10,0.407407407407407
"2081",3,"368",1,0.37037037037037
"2082",3,"368",2,0.37037037037037
"2083",3,"368",3,0.333333333333333
"2084",3,"368",4,0.444444444444444
"2085",3,"368",5,0.740740740740741
"2086",3,"368",6,0.592592592592593
"2087",3,"368",7,0.592592592592593
"2088",3,"368",8,0.518518518518518
"2089",3,"368",9,0.407407407407407
"2090",3,"368",10,0.259259259259259
"2091",3,"372",1,0.518518518518518
"2092",3,"372",2,0.666666666666667
"2093",3,"372",3,0.62962962962963
"2094",3,"372",4,0.481481481481481
"2095",3,"372",5,0.481481481481481
"2096",3,"372",6,0.444444444444444
"2097",3,"372",7,0.592592592592593
"2098",3,"372",8,0.444444444444444
"2099",3,"372",9,0.481481481481481
"2100",3,"372",10,0.740740740740741
"2101",3,"376",1,0.37037037037037
"2102",3,"376",2,0.444444444444444
"2103",3,"376",3,0.518518518518518
"2104",3,"376",4,0.518518518518518
"2105",3,"376",5,0.296296296296296
"2106",3,"376",6,0.481481481481481
"2107",3,"376",7,0.333333333333333
"2108",3,"376",8,0.407407407407407
"2109",3,"376",9,0.444444444444444
"2110",3,"376",10,0.296296296296296
"2111",3,"380",1,0.407407407407407
"2112",3,"380",2,0.37037037037037
"2113",3,"380",3,0.407407407407407
"2114",3,"380",4,0.296296296296296
"2115",3,"380",5,0.333333333333333
"2116",3,"380",6,0.444444444444444
"2117",3,"380",7,0.444444444444444
"2118",3,"380",8,0.259259259259259
"2119",3,"380",9,0.407407407407407
"2120",3,"380",10,0.37037037037037
"2121",3,"384",1,0.518518518518518
"2122",3,"384",2,0.333333333333333
"2123",3,"384",3,0.37037037037037
"2124",3,"384",4,0.333333333333333
"2125",3,"384",5,0.481481481481481
"2126",3,"384",6,0.407407407407407
"2127",3,"384",7,0.37037037037037
"2128",3,"384",8,0.185185185185185
"2129",3,"384",9,0.481481481481481
"2130",3,"384",10,0.407407407407407
"2131",3,"39",1,0.407407407407407
"2132",3,"39",2,0.592592592592593
"2133",3,"39",3,0.444444444444444
"2134",3,"39",4,0.555555555555556
"2135",3,"39",5,0.666666666666667
"2136",3,"39",6,0.592592592592593
"2137",3,"39",7,0.666666666666667
"2138",3,"39",8,0.481481481481481
"2139",3,"39",9,0.62962962962963
"2140",3,"39",10,0.407407407407407
"2141",3,"392",1,0.296296296296296
"2142",3,"392",2,0.37037037037037
"2143",3,"392",3,0.259259259259259
"2144",3,"392",4,0.481481481481481
"2145",3,"392",5,0.481481481481481
"2146",3,"392",6,0.333333333333333
"2147",3,"392",7,0.444444444444444
"2148",3,"392",8,0.37037037037037
"2149",3,"392",9,0.444444444444444
"2150",3,"392",10,0.148148148148148
"2151",3,"396",1,0.592592592592593
"2152",3,"396",2,0.296296296296296
"2153",3,"396",3,0.666666666666667
"2154",3,"396",4,0.296296296296296
"2155",3,"396",5,0.407407407407407
"2156",3,"396",6,0.518518518518518
"2157",3,"396",7,0.444444444444444
"2158",3,"396",8,0.407407407407407
"2159",3,"396",9,0.481481481481481
"2160",3,"396",10,0.407407407407407
"2161",3,"400",1,0.444444444444444
"2162",3,"400",2,0.592592592592593
"2163",3,"400",3,0.518518518518518
"2164",3,"400",4,0.518518518518518
"2165",3,"400",5,0.62962962962963
"2166",3,"400",6,0.666666666666667
"2167",3,"400",7,0.62962962962963
"2168",3,"400",8,0.740740740740741
"2169",3,"400",9,0.703703703703704
"2170",3,"400",10,0.592592592592593
"2171",3,"43",1,0.444444444444444
"2172",3,"43",2,0.518518518518518
"2173",3,"43",3,0.592592592592593
"2174",3,"43",4,0.62962962962963
"2175",3,"43",5,0.555555555555556
"2176",3,"43",6,0.814814814814815
"2177",3,"43",7,0.814814814814815
"2178",3,"43",8,0.888888888888889
"2179",3,"43",9,0.703703703703704
"2180",3,"43",10,0.740740740740741
"2181",3,"51",1,0.296296296296296
"2182",3,"51",2,0.407407407407407
"2183",3,"51",3,0.444444444444444
"2184",3,"51",4,0.259259259259259
"2185",3,"51",5,0.555555555555556
"2186",3,"51",6,0.518518518518518
"2187",3,"51",7,0.62962962962963
"2188",3,"51",8,0.592592592592593
"2189",3,"51",9,0.62962962962963
"2190",3,"51",10,0.666666666666667
"2191",3,"55",1,0.518518518518518
"2192",3,"55",2,0.444444444444444
"2193",3,"55",3,0.62962962962963
"2194",3,"55",4,0.703703703703704
"2195",3,"55",5,0.518518518518518
"2196",3,"55",6,0.518518518518518
"2197",3,"55",7,0.518518518518518
"2198",3,"55",8,0.37037037037037
"2199",3,"55",9,0.62962962962963
"2200",3,"55",10,0.592592592592593
"2201",3,"59",1,0.518518518518518
"2202",3,"59",2,0.555555555555556
"2203",3,"59",3,0.407407407407407
"2204",3,"59",4,0.444444444444444
"2205",3,"59",5,0.481481481481481
"2206",3,"59",6,0.407407407407407
"2207",3,"59",7,0.666666666666667
"2208",3,"59",8,0.37037037037037
"2209",3,"59",9,0.333333333333333
"2210",3,"59",10,0.481481481481481
"2211",3,"63",1,0.407407407407407
"2212",3,"63",2,0.777777777777778
"2213",3,"63",3,0.592592592592593
"2214",3,"63",4,0.740740740740741
"2215",3,"63",5,0.555555555555556
"2216",3,"63",6,0.555555555555556
"2217",3,"63",7,0.555555555555556
"2218",3,"63",8,0.814814814814815
"2219",3,"63",9,0.666666666666667
"2220",3,"63",10,0.777777777777778
"2221",3,"67",1,0.444444444444444
"2222",3,"67",2,0.62962962962963
"2223",3,"67",3,0.407407407407407
"2224",3,"67",4,0.555555555555556
"2225",3,"67",5,0.555555555555556
"2226",3,"67",6,0.518518518518518
"2227",3,"67",7,0.518518518518518
"2228",3,"67",8,0.444444444444444
"2229",3,"67",9,0.481481481481481
"2230",3,"67",10,0.703703703703704
"2231",3,"7",1,0.296296296296296
"2232",3,"7",2,0.481481481481481
"2233",3,"7",3,0.407407407407407
"2234",3,"7",4,0.37037037037037
"2235",3,"7",5,0.407407407407407
"2236",3,"7",6,0.37037037037037
"2237",3,"7",7,0.592592592592593
"2238",3,"7",8,0.333333333333333
"2239",3,"7",9,0.481481481481481
"2240",3,"7",10,0.666666666666667
"2241",3,"75",1,0.518518518518518
"2242",3,"75",2,0.444444444444444
"2243",3,"75",3,0.592592592592593
"2244",3,"75",4,0.481481481481481
"2245",3,"75",5,0.296296296296296
"2246",3,"75",6,0.407407407407407
"2247",3,"75",7,0.407407407407407
"2248",3,"75",8,0.296296296296296
"2249",3,"75",9,0.296296296296296
"2250",3,"75",10,0.333333333333333
"2251",3,"80",1,0.444444444444444
"2252",3,"80",2,0.296296296296296
"2253",3,"80",3,0.259259259259259
"2254",3,"80",4,0.444444444444444
"2255",3,"80",5,0.518518518518518
"2256",3,"80",6,0.481481481481481
"2257",3,"80",7,0.444444444444444
"2258",3,"80",8,0.444444444444444
"2259",3,"80",9,0.407407407407407
"2260",3,"80",10,0.518518518518518
"2261",3,"84",1,0.296296296296296
"2262",3,"84",2,0.296296296296296
"2263",3,"84",3,0.333333333333333
"2264",3,"84",4,0.37037037037037
"2265",3,"84",5,0.259259259259259
"2266",3,"84",6,0.333333333333333
"2267",3,"84",7,0.296296296296296
"2268",3,"84",8,0.518518518518518
"2269",3,"84",9,0.62962962962963
"2270",3,"84",10,0.777777777777778
"2271",3,"88",1,0.259259259259259
"2272",3,"88",2,0.444444444444444
"2273",3,"88",3,0.333333333333333
"2274",3,"88",4,0.37037037037037
"2275",3,"88",5,0.37037037037037
"2276",3,"88",6,0.259259259259259
"2277",3,"88",7,0.37037037037037
"2278",3,"88",8,0.407407407407407
"2279",3,"88",9,0.296296296296296
"2280",3,"88",10,0.333333333333333
"2281",3,"92",1,0.148148148148148
"2282",3,"92",2,0.37037037037037
"2283",3,"92",3,0.592592592592593
"2284",3,"92",4,0.592592592592593
"2285",3,"92",5,0.259259259259259
"2286",3,"92",6,0.555555555555556
"2287",3,"92",7,0.666666666666667
"2288",3,"92",8,0.666666666666667
"2289",3,"92",9,0.703703703703704
"2290",3,"92",10,0.703703703703704
"2291",3,"96",1,0.37037037037037
"2292",3,"96",2,0.555555555555556
"2293",3,"96",3,0.814814814814815
"2294",3,"96",4,0.777777777777778
"2295",3,"96",5,0.888888888888889
"2296",3,"96",6,0.888888888888889
"2297",3,"96",7,0.925925925925926
"2298",3,"96",8,0.925925925925926
"2299",3,"96",9,0.925925925925926
"2300",3,"96",10,1
"2301",4,"101",1,0.518518518518518
"2302",4,"101",2,0.444444444444444
"2303",4,"101",3,0.555555555555556
"2304",4,"101",4,0.777777777777778
